video_name,condition,onset_time,offset_time,duration,response,added_TRs,movie_path
flickr-4-1-6-2-6-0-0-0-23041626000_1.mp4,1,143.0305137,146.0230634,2.99254969999993,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-4-1-6-2-6-0-0-0-23041626000_1.mp4
flickr-9-3-2-2-7-4-6-7-4593227467_2.mp4,1,146.7811835,149.7817584,3.00057490000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-9-3-2-2-7-4-6-7-4593227467_2.mp4
yt--7QDJQU657I_4.mp4,1,150.5317171,153.5236083,2.99189119999994,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt--7QDJQU657I_4.mp4
yt-NQKRncc6YX8_35.mp4,1,154.2822461,157.2659939,2.98374780000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-NQKRncc6YX8_35.mp4
yt-gcN3azy8GDY_38.mp4,1,158.0327452,161.0241624,2.9914172,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-gcN3azy8GDY_38.mp4
yt-iRPNwUaA-5w_236.mp4,1,161.7832801,164.7833481,3.00006800000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-iRPNwUaA-5w_236.mp4
WJ-84ioZqcc_41.mp4,1,165.5339004,168.5251935,2.99129310000012,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\WJ-84ioZqcc_41.mp4
yt-KYxzJcHV8bI_485.mp4,1,169.284355,172.2671695,2.9828144999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-KYxzJcHV8bI_485.mp4
flickr-2-3-8-6-9-3-6-0-2823869360_23.mp4,1,173.0348206,176.0254391,2.99061849999998,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-2-3-8-6-9-3-6-0-2823869360_23.mp4
flickr-4-2-6-5-6-4-7-1-5442656471_12.mp4,1,176.7854764,179.7678766,2.9824001999998,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-4-2-6-5-6-4-7-1-5442656471_12.mp4
flickr-0-1-6-8-3-2-4-3-4401683243_31.mp4,1,180.5361346,183.5262355,2.99010090000002,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-0-1-6-8-3-2-4-3-4401683243_31.mp4
yt-orhTrit8STg_509.mp4,1,184.2866301,187.2687748,2.98214470000016,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-orhTrit8STg_509.mp4
yt-A77SpYVvfKE_5.mp4,1,188.0373235,191.0258217,2.98849820000009,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-A77SpYVvfKE_5.mp4
yt-gEpYfnTt5_c_51.mp4,1,191.7877486,194.7689964,2.98124780000012,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-gEpYfnTt5_c_51.mp4
9hlyu-wDkg4_4.mp4,1,195.5383136,198.5275532,2.98923960000002,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\9hlyu-wDkg4_4.mp4
flickr-1-1-2-0-2-4-6-6-7211202466_8.mp4,1,199.28874,202.2864416,2.99770160000003,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-1-1-2-0-2-4-6-6-7211202466_8.mp4
yt-BVDyfz_RdZo_168.mp4,1,203.0392255,206.0286212,2.98939570000016,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-BVDyfz_RdZo_168.mp4
yt-OurLBAGyI9c_16.mp4,1,400.0773145,403.0636622,2.9863476999999,1,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-OurLBAGyI9c_16.mp4
yt-H_bBYuPxXkU_71.mp4,1,403.8277933,406.8223596,2.99456630000009,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-H_bBYuPxXkU_71.mp4
yt-xp4X1QnB1GE_1595.mp4,1,407.5784253,410.5806561,3.00223080000001,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-xp4X1QnB1GE_1595.mp4
yt-zGPMQDq1VdU_39.mp4,1,411.3289841,414.3217312,2.99274709999986,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-zGPMQDq1VdU_39.mp4
yt-K1EmbP7RMrQ_103.mp4,1,415.0793878,418.0832917,3.00390390000007,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-K1EmbP7RMrQ_103.mp4
yt-WsSVHEX7LdQ_144.mp4,1,418.830029,421.8228941,2.99286510000002,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-WsSVHEX7LdQ_144.mp4
yt-aunEHRTiMrQ_22.mp4,1,422.5805356,425.5833355,3.0027998999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-aunEHRTiMrQ_22.mp4
yt-0QzC8ORgZlM_35.mp4,1,426.3313234,429.3209116,2.98958820000007,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-0QzC8ORgZlM_35.mp4
yt-CQzqhM81T_M_5.mp4,1,430.0817218,433.0653088,2.98358699999994,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-CQzqhM81T_M_5.mp4
